@relation 'feature_compiled_all-weka.filters.unsupervised.attribute.Remove-R46-50,53,56-60-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-R2-3,6-13,15-20,23,25,28,30-32,35-45'

@attribute NumDots numeric
@attribute UrlLength numeric
@attribute NumDash numeric
@attribute NumNumericChars numeric
@attribute PathLength numeric
@attribute QueryLength numeric
@attribute NumSensitiveWords numeric
@attribute PctExtHyperlinks numeric
@attribute PctExtResourceUrls numeric
@attribute InsecureForms numeric
@attribute PctNullSelfRedirectHyperlinks numeric
@attribute FrequentDomainNameMismatch numeric
@attribute ExtMetaScriptLinkRT numeric
@attribute PctExtNullSelfRedirectHyperlinksRT numeric
@attribute CLASS_LABEL {0,1}

@data
2,49,0,0,32,0,0,1,0,1,0,1,1,-1,1
2,60,1,0,11,0,1,0,0,0,1,0,1,-1,1
2,57,1,0,9,0,0,0,0,0,1,0,1,-1,1
2,51,0,0,32,0,0,0,0,1,0,0,1,1,1
2,44,0,1,16,0,0,0,0,1,0,0,1,1,1
2,80,1,0,53,0,0,0,0.785714,1,1,1,1,-1,1
4,145,1,46,16,100,1,0,0,1,0,0,1,1,1
2,70,1,0,50,0,0,1,0.142857,1,0,0,0,-1,1
3,54,0,4,31,0,0,0,0,1,1,0,1,-1,1
3,58,0,0,31,0,0,0,0,1,0,0,1,1,1
2,40,0,0,15,0,0,0.923077,1,1,0,1,-1,-1,1
2,42,1,0,18,0,0,0.2,0.222222,1,0.8,0,0,-1,1
2,37,0,0,11,0,0,1,1,1,0,1,-1,-1,1
2,48,1,0,24,0,0,0.2,0.222222,1,0.8,0,0,-1,1
4,127,0,82,102,0,1,0,0,1,0.960784,0,1,-1,1
2,56,0,0,27,0,0,0,1,1,1,1,-1,-1,1
2,59,1,7,1,32,0,0.333333,0.028571,1,0,0,1,0,1
2,51,1,1,27,0,0,0.9,1,1,0.1,1,-1,-1,1
5,60,0,0,31,0,0,0.022727,1,1,0.977273,0,-1,-1,1
2,51,1,0,29,0,0,0,0,1,0,0,1,1,1
2,48,0,1,16,0,0,1,1,1,0,1,1,-1,1
2,36,0,2,17,0,0,0,0,1,1,0,1,-1,1
8,92,4,7,20,0,0,0,1,0,0.666667,1,-1,0,1
8,92,4,7,20,0,0,0,1,0,0.666667,1,-1,0,1
3,36,0,0,11,0,0,0.857143,1,1,0.142857,1,-1,-1,1
2,65,0,3,46,0,0,0.066667,0.076923,1,0.866667,0,1,-1,1
4,65,1,0,31,0,0,1,1,1,0,1,1,-1,1
4,69,1,0,31,0,0,1,1,1,0,1,1,-1,1
3,61,1,0,31,0,0,1,1,1,0,1,1,-1,1
3,57,1,0,31,0,0,1,1,1,0,1,1,-1,1
3,51,1,0,31,0,0,1,1,1,0,1,1,-1,1
4,57,1,0,31,0,0,1,1,1,0,1,1,-1,1
4,57,1,0,31,0,0,1,1,1,0,1,1,-1,1
4,63,1,0,31,0,0,1,1,1,0,1,1,-1,1
3,55,1,0,31,0,0,1,1,1,0,1,1,-1,1
4,53,1,0,26,0,0,1,1,1,0,1,-1,-1,1
3,62,1,0,31,0,0,1,1,1,0,1,1,-1,1
2,52,1,1,29,0,0,1,1,1,0,1,1,-1,1
2,51,1,0,28,0,0,1,1,1,0,1,-1,-1,1
2,48,0,0,14,0,0,0.923077,1,1,0,1,-1,-1,1
2,48,0,0,14,0,0,0.923077,1,1,0,1,-1,-1,1
2,47,1,4,23,0,0,0,0,1,1,0,1,-1,1
2,48,0,0,14,0,0,0.923077,1,1,0,1,-1,-1,1
4,80,0,0,40,0,0,0,0,1,0,0,1,1,1
3,91,1,4,62,0,0,0,1,1,0,1,1,1,1
3,55,1,0,28,0,0,1,1,1,0,1,-1,-1,1
2,46,0,4,28,0,0,0,0,1,1,0,1,-1,1
2,33,0,0,15,0,0,0,0,1,1,0,1,-1,1
2,50,0,4,32,0,0,0,0,1,1,0,1,-1,1
2,47,0,4,29,0,0,0,0,1,1,0,1,-1,1
2,45,0,4,27,0,0,0,0,1,1,0,1,-1,1
9,127,1,17,104,0,1,0,0,1,0.960784,0,1,-1,1
3,50,0,0,22,0,0,0,0,0,1,0,1,-1,1
2,73,0,0,52,0,1,0.083333,0.333333,1,0.916667,0,0,-1,1
3,46,0,0,20,0,0,0,0,1,0,0,1,1,1
2,53,1,0,30,0,0,0,1,1,0,1,-1,1,1
4,45,0,0,21,0,0,0,0,1,0,0,1,1,1
2,47,1,4,23,0,0,0,0,1,1,0,1,-1,1
2,41,0,0,16,0,0,0,0,1,0,0,1,1,1
3,68,0,4,33,0,0,0.333333,1,1,0.666667,1,-1,-1,1
2,65,1,1,41,0,0,0,0,1,1,0,1,-1,1
8,89,4,7,20,0,0,0,1,0,0.666667,1,-1,0,1
8,89,4,7,20,0,0,0,1,0,0.666667,1,-1,0,1
8,89,4,7,20,0,0,0,1,0,0,1,-1,1,1
8,88,4,6,20,0,0,0,1,0,0.666667,1,-1,0,1
3,52,0,1,16,0,0,1,1,1,0,1,1,-1,1
2,43,0,0,21,0,0,0,0,1,0,0,1,1,1
4,48,0,0,26,0,0,0,0,1,0,0,1,1,1
2,105,1,18,71,0,0,0,0,1,1,0,1,-1,1
2,50,0,0,33,0,0,0,0,1,0,0,1,1,1
2,48,0,1,16,0,0,1,1,1,0,1,1,-1,1
1,132,2,39,76,34,0,0,0,1,0,0,1,1,1
3,75,1,0,39,0,0,0,0.043478,1,0,0,0,1,1
2,36,1,1,15,0,0,0,0,1,1,0,1,-1,1
3,85,1,4,56,0,0,0,1,1,0,1,1,1,1
3,86,3,0,61,0,0,0,0,1,1,0,1,-1,1
3,102,1,4,73,0,0,0,1,1,0,1,1,1,1
3,90,1,4,61,0,0,0,1,1,0,1,1,1,1
4,54,0,0,21,0,1,0,1,1,1,0,-1,-1,1
2,52,0,0,17,0,0,0,0,1,1,0,1,-1,1
4,54,0,0,25,0,0,0,0,1,0,0,1,1,1
2,37,1,1,16,0,0,0,0.083333,1,0,0,1,1,1
3,73,1,0,46,0,0,0,0,1,0,0,1,1,1
3,61,0,0,32,0,0,0,0,1,0.888889,0,1,-1,1
3,62,0,0,38,0,1,0.923077,1,1,0,1,-1,-1,1
2,53,1,0,6,0,0,0,0,0,1,0,1,-1,1
2,60,0,0,36,0,0,0,1,1,0,1,-1,1,1
4,59,0,0,30,0,0,0,0,1,0,0,1,1,1
3,56,1,1,29,0,0,1,1,1,0,1,1,-1,1
3,75,1,0,51,0,1,0.923077,1,1,0,1,-1,-1,1
3,45,0,0,18,0,0,0.923077,1,1,0,1,-1,-1,1
2,63,0,11,45,0,0,0.909091,0.285714,1,0.090909,0,0,-1,1
4,67,1,0,31,0,0,1,1,1,0,1,1,-1,1
5,62,1,0,38,0,0,1,1,1,0,1,-1,-1,1
2,42,0,2,20,0,1,1,0.076923,1,0,0,0,-1,1
4,58,0,4,31,0,0,0,0,1,1,0,1,-1,1
2,62,0,8,38,0,0,0,0,1,1,0,1,-1,1
4,65,0,16,45,0,0,1,0.142857,1,0,1,0,-1,1
2,48,0,0,21,0,0,1,0.714286,1,0,1,0,-1,1
2,48,0,0,21,0,0,0,0,1,0,0,1,1,1
1,132,2,37,76,34,0,0,0,1,0,0,1,1,1
2,80,0,7,49,0,0,0,0,1,1,0,1,-1,1
4,50,0,2,8,0,0,0,0,0,0,1,1,1,1
2,88,1,21,58,0,0,0,0,1,1,0,1,-1,1
2,58,1,0,10,0,0,0,0,0,1,0,1,-1,1
2,45,0,0,23,0,0,0,0,1,0,0,1,1,1
6,47,0,3,31,0,1,0.909091,0.384615,1,0.090909,1,0,-1,1
2,38,1,0,16,0,0,1,0.166667,1,0,1,1,-1,1
2,55,0,0,28,0,0,0,1,1,1,1,-1,-1,1
2,59,0,0,28,0,0,0,0,1,0,0,1,1,1
7,95,1,6,68,0,0,0,0.315789,1,0,0,0,1,1
6,97,1,6,70,0,0,0,0,1,1,0,1,-1,1
3,69,0,0,45,0,0,0,0,1,0,0,1,1,1
2,64,1,6,37,0,0,0.714286,0.1,1,0.285714,0,1,-1,1
2,50,1,0,27,0,0,0.923077,1,1,0,1,-1,-1,1
5,71,1,4,48,0,0,0.923077,1,1,0,1,-1,-1,1
2,75,0,0,46,4,1,1,1,1,0,1,-1,-1,1
4,51,0,0,23,0,0,0.5,0,1,0.5,0,1,-1,1
4,76,1,0,46,0,2,0.2,1,1,0.8,1,-1,-1,1
6,71,0,0,46,4,1,0.923077,1,1,0,1,-1,-1,1
4,57,0,0,33,0,0,0,0,0,0,1,1,1,1
2,53,1,0,27,0,0,1,1,1,0,1,-1,-1,1
3,49,0,1,17,0,0,0,0,1,0,0,1,1,1
3,63,1,1,38,0,0,0.888889,1,1,0.111111,1,-1,-1,1
3,74,1,0,34,0,0,0,1,1,1,1,-1,-1,1
2,49,0,1,30,0,0,0,0,0,0,1,1,1,1
2,53,2,0,26,0,0,1,0.166667,1,0,0,1,-1,1
3,60,0,1,41,0,0,0,0,0,0,1,1,1,1
3,98,1,0,69,0,0,1,0.142857,1,0,0,0,-1,1
2,44,0,0,25,0,0,0,0,1,0,0,1,1,1
2,45,0,0,21,0,0,0,1,1,1,1,-1,-1,1
4,102,1,0,69,0,0,1,0.142857,1,0,0,0,-1,1
3,52,0,1,16,0,0,1,1,1,0,1,1,-1,1
3,53,0,3,16,0,0,1,1,1,0,1,1,-1,1
5,61,0,0,37,0,0,0,0,1,0,0,1,1,1
2,48,2,0,22,0,0,1,1,1,0,1,-1,-1,1
2,49,1,0,26,0,0,0.923077,1,1,0,1,-1,-1,1
2,48,0,10,17,13,0,0.74359,1,1,0,1,-1,-1,1
2,74,0,0,46,3,1,1,1,1,0,1,-1,-1,1
2,145,1,21,53,58,2,0,0.333333,1,0,0,0,1,1
2,147,1,23,55,58,2,0,0.333333,1,0,0,0,1,1
2,147,1,22,55,58,2,0,0.333333,1,0,0,0,1,1
3,50,0,0,14,0,0,0.857143,1,1,0.142857,1,-1,-1,1
3,57,0,0,28,0,0,0,0,1,0,0,1,1,1
3,51,1,0,31,0,0,1,1,1,0,1,1,-1,1
4,62,0,0,26,0,1,0.888889,0,1,0.111111,0,1,-1,1
4,61,1,0,34,0,0,1,1,1,0,1,-1,-1,1
4,53,1,0,26,0,0,1,1,1,0,1,-1,-1,1
2,52,1,2,29,0,0,0.923077,1,1,0,1,-1,-1,1
2,225,1,31,55,136,2,0,0.333333,1,0,0,0,1,1
2,48,0,0,20,0,0,0,0,1,0,0,1,1,1
2,223,1,27,53,136,2,0,0.333333,1,0,0,0,1,1
2,96,1,13,53,9,2,0,0.333333,1,0,0,0,1,1
2,93,1,13,60,0,2,0,0.333333,1,0,0,0,1,1
3,201,3,5,37,146,0,0.040541,0.178571,1,0,0,0,1,1
3,65,1,0,36,0,0,0.9,1,1,0.1,1,-1,-1,1
2,103,1,13,60,9,2,0,0.333333,1,0,0,0,1,1
3,83,2,0,37,28,0,0.040541,0.178571,1,0,0,0,1,1
2,225,1,31,55,136,2,0,0.333333,1,0,0,0,1,1
2,211,1,28,47,128,1,0,0.333333,1,0,0,0,1,1
2,98,1,13,55,9,2,0,0.333333,1,0,0,0,1,1
3,80,0,2,17,25,0,0.022727,1,0,0,0,-1,1,1
2,34,0,0,16,0,0,0.666667,1,1,0.333333,1,-1,-1,1
2,50,0,0,28,0,0,0.866667,0.105263,1,0.133333,0,0,-1,1
2,48,0,0,26,0,0,0.866667,0.105263,1,0.133333,0,0,-1,1
2,41,0,0,23,0,0,0,0,1,0,0,1,1,1
3,74,1,0,40,0,0,0,0,1,0,0,1,1,1
4,69,0,0,50,0,1,0.923077,1,1,0,1,-1,-1,1
4,62,0,3,41,0,0,0.785714,1,1,0.214286,1,-1,-1,1
4,58,0,0,27,0,0,0,0,1,0,0,1,1,1
3,54,0,0,24,0,0,0,0.666667,1,1,0,0,-1,1
3,45,0,1,17,0,0,0,1,1,1,1,-1,-1,1
2,35,1,0,12,0,1,0.923077,1,1,0,1,-1,-1,1
3,46,1,0,19,0,0,0.333333,0.333333,1,0,0,0,0,1
2,60,1,0,11,0,0,0,0,0,1,0,1,-1,1
2,55,1,0,6,0,0,0,0,0,1,0,1,-1,1
3,57,0,0,21,0,0,0,1,1,1,1,-1,-1,1
3,54,1,0,37,0,0,0.040541,0.178571,1,0.081081,0,0,1,1
3,199,3,4,37,144,0,0.040541,0.178571,1,0,0,0,1,1
4,67,4,11,10,0,0,0,0,0,0,0,1,1,1
2,85,1,13,51,0,2,0,0.333333,1,0,0,0,1,1
3,59,0,0,32,0,1,1,0.169492,1,0,0,0,-1,1
3,65,0,0,38,0,1,1,0.169492,1,0,0,0,-1,1
3,48,0,0,21,0,1,0.888889,0,1,0.111111,0,1,-1,1
2,101,1,13,58,9,2,0,0.333333,1,0,0,0,1,1
2,59,1,0,13,0,0,0,0,0,1,0,1,-1,1
2,53,0,0,22,0,1,0.6,1,1,0,1,-1,0,1
3,37,0,7,10,0,0,0.923077,1,1,0,1,-1,-1,1
4,54,0,0,26,0,1,0.888889,0,1,0.111111,0,1,-1,1
3,84,2,15,61,0,2,0,0.25,1,0.166667,0,0,1,1
4,61,0,0,26,0,1,0.888889,0,1,0.111111,0,1,-1,1
2,34,0,0,12,0,0,0.923077,1,1,0,1,-1,-1,1
5,82,0,0,49,0,0,0.777778,0.222222,1,0.222222,0,0,-1,1
2,51,0,5,29,0,0,0,0,1,1,0,1,-1,1
3,50,1,0,26,0,1,0.888889,0,1,0.111111,0,1,-1,1
3,47,1,0,28,0,1,0,1,1,0,1,-1,1,1
2,78,0,0,54,0,0,0.923077,1,1,0,1,-1,-1,1
2,67,0,3,45,0,0,0.066667,0.076923,1,0.866667,0,1,-1,1
3,72,0,0,52,0,0,0,0,1,1,0,1,-1,1
3,34,0,0,14,0,0,0,0,1,1,0,1,-1,1
3,76,0,0,56,0,0,0,0,1,1,0,1,-1,1
3,57,0,0,22,0,0,0,0,1,0,0,1,1,1
2,40,1,0,9,0,0,1,0.166667,1,0,1,1,-1,1
2,43,1,0,18,0,0,1,1,1,0,1,-1,-1,1
1,26,0,0,10,0,0,0,0,1,0,0,1,1,1
2,52,3,0,24,0,0,0.923077,1,1,0,1,-1,-1,1
3,45,0,0,18,0,0,0.666667,1,1,0.333333,1,-1,-1,1
6,89,3,13,43,0,0,0,0,1,1,0,1,-1,1
2,77,0,7,46,0,0,0,0,1,1,0,1,-1,1
3,80,1,0,47,0,0,0.5,1,1,0,1,-1,0,1
3,47,0,0,19,0,1,1,0.076923,1,0,0,0,-1,1
3,72,1,0,48,0,1,0.923077,1,1,0,1,-1,-1,1
2,45,1,0,22,0,0,1,0.083333,1,0,1,1,-1,1
6,88,3,12,42,0,0,0,0,1,1,0,1,-1,1
3,60,0,0,40,0,0,0,0.642857,1,1,0,0,-1,1
2,54,3,0,26,0,0,0.923077,1,1,0,1,-1,-1,1
2,56,1,0,8,0,0,0,0,0,1,0,1,-1,1
2,90,1,13,47,9,1,0,0.333333,1,0,0,0,1,1
2,52,1,0,29,0,0,0,0,1,0,0,1,1,1
2,38,0,0,14,0,0,0.022727,1,1,0.977273,0,-1,-1,1
2,51,1,0,8,0,0,0,0,0,1,0,1,-1,1
2,55,0,0,38,0,0,0,0,1,0,0,1,1,1
4,66,0,0,36,0,0,0,1,1,1,1,-1,-1,1
3,69,0,0,48,0,1,0,0,1,0,0,1,1,1
2,52,1,0,6,0,0,0,0,0,1,0,1,-1,1
3,40,0,0,19,0,1,0.911111,0.857143,1,0.088889,1,-1,-1,1
3,41,1,0,21,0,0,1,1,1,0,1,1,-1,1
3,51,0,0,29,0,0,0.923077,1,1,0,1,-1,-1,1
2,47,0,0,29,0,0,0.923077,1,1,0,1,-1,-1,1
2,45,0,0,27,0,0,0.5,0,1,0.5,0,1,-1,1
2,47,0,0,29,0,0,0.923077,1,1,0,1,-1,-1,1
3,35,1,0,15,0,0,1,0.142857,1,0,0,0,-1,1
3,48,0,0,24,0,0,0,0,1,0,0,1,1,1
2,79,0,1,59,0,0,0,0,1,0,0,1,1,1
3,70,1,0,46,0,1,0.923077,1,1,0,1,-1,-1,1
2,220,1,31,51,136,1,0,0.333333,1,0,0,0,1,1
3,51,0,0,19,0,1,1,0.076923,1,0,0,0,-1,1
3,38,0,0,14,0,0,0,0,1,0,0,1,1,1
2,68,0,6,44,0,0,0.066667,0.076923,1,0.866667,0,1,-1,1
2,217,1,29,47,136,1,0,0.333333,1,0,0,0,1,1
2,225,1,31,55,136,2,0,0.333333,1,0,0,0,1,1
2,88,1,13,55,0,2,0,0.333333,1,0,0,0,1,1
3,46,1,0,29,0,1,0.933333,1,1,0.066667,1,-1,-1,1
2,60,1,0,9,0,0,0,0,0,1,0,1,-1,1
2,47,1,0,31,0,0,1,0,1,0,0,1,-1,1
2,224,1,29,62,128,1,0,0.333333,1,0,0,0,1,1
2,220,1,31,51,136,1,0,0.333333,1,0,0,0,1,1
2,86,1,13,53,0,2,0,0.333333,1,0,0,0,1,1
2,49,0,0,22,0,0,0,0.071429,1,0,0,1,1,1
2,229,1,28,55,136,1,0,0.333333,1,0,0,0,1,1
2,86,0,0,30,31,1,1,1,1,0,1,-1,-1,1
2,50,1,0,8,0,0,0,0,0,1,0,1,-1,1
2,91,1,13,58,0,2,0,0.333333,1,0,0,0,1,1
2,228,1,31,58,136,2,0,0.333333,1,0,0,0,1,1
2,60,0,0,41,0,0,0,0,1,0,0,1,1,1
1,68,3,5,43,0,0,0,0,1,1,0,1,-1,1
1,67,3,4,42,0,0,0,0,1,1,0,1,-1,1
2,72,3,5,43,0,0,0,0,1,1,0,1,-1,1
2,37,0,0,15,0,0,0,0,1,0,0,1,1,1
2,56,0,4,36,0,0,0,0,1,1,0,1,-1,1
2,93,1,13,63,0,1,0,0.333333,1,0,0,0,1,1
4,53,0,0,20,0,1,0,1,1,1,0,-1,-1,1
2,51,0,0,34,0,1,1,0.076923,1,0,0,0,-1,1
2,42,0,0,21,0,0,0.911111,0.857143,1,0.088889,1,-1,-1,1
2,61,1,0,9,0,0,0,0,0,1,0,1,-1,1
3,86,0,11,28,26,0,1,0.833333,1,0,1,-1,-1,1
2,59,1,0,9,0,0,0,0,0,1,0,1,-1,1
2,46,0,0,25,0,1,1,1,1,0,1,-1,-1,1
4,53,0,10,33,0,1,1,0.066667,1,0,1,1,-1,1
2,56,1,0,6,0,0,0,0,0,1,0,1,-1,1
3,131,0,11,17,76,0,0.044444,1,0,0,0,-1,1,1
3,51,0,4,28,0,0,0,0,1,1,0,1,-1,1
4,79,0,0,33,0,0,0,0,1,1,0,1,-1,1
2,44,0,0,24,0,0,0,1,1,1,1,-1,-1,1
2,30,0,0,12,0,1,0.923077,1,1,0,1,-1,-1,1
4,93,1,0,70,0,1,0.857143,0.15625,1,0.142857,0,1,-1,1
2,52,0,0,31,0,0,1,1,1,0,1,1,-1,1
2,34,0,0,14,0,0,0,0.5,1,0,0,-1,1,1
5,72,2,0,37,0,0,0,0,1,0,0,1,1,1
5,70,0,0,37,0,0,0,0,1,0,0,1,1,1
2,36,0,0,17,0,0,0,0,1,1,0,1,-1,1
2,32,0,0,15,0,0,0,0,1,0,0,1,1,1
2,52,0,5,30,0,0,0,0,1,1,0,1,-1,1
3,52,0,1,26,0,0,0,0,1,1,0,1,-1,1
2,53,0,1,31,0,0,0,0,1,1,0,1,-1,1
2,57,1,0,40,0,0,0.818182,0.9,1,0,1,-1,-1,1
4,51,1,0,28,0,1,0,1,1,0,1,-1,1,1
4,59,0,0,28,0,0,0,0,1,0,0,1,1,1
3,54,0,1,31,0,1,1,1,1,0,1,-1,-1,1
10,157,0,0,38,17,2,0,0.727273,1,0,0,0,1,1
15,251,0,74,23,174,1,1,1,1,0,1,-1,-1,1
2,82,1,0,51,0,0,0,0,0,0,1,1,1,1
3,69,1,1,40,5,1,1,1,1,0,1,-1,-1,1
4,158,1,16,24,109,0,0,1,1,0,1,-1,1,1
2,44,0,0,26,0,0,0,1,1,0,1,-1,1,1
1,31,0,0,7,0,0,0.923077,1,0,0,1,-1,-1,1
3,107,0,19,82,0,0,0,1,1,1,1,-1,-1,1
4,50,1,0,26,0,0,1,1,1,0,1,-1,-1,1
2,50,0,0,32,0,0,0.923077,1,1,0,1,-1,-1,1
2,69,1,0,45,0,0,0.044444,1,1,0.955556,0,-1,-1,1
4,58,0,0,28,0,0,0,0,1,0,0,1,1,1
3,63,1,1,40,0,1,1,1,1,0,1,-1,-1,1
2,38,0,0,18,0,0,0.923077,1,1,0,1,-1,-1,1
2,48,0,1,23,0,0,1,1,1,0,1,-1,-1,1
10,156,0,0,38,16,2,0,0.727273,1,0,0,0,1,1
5,67,0,0,27,0,0,0,0,1,0,0,1,1,1
3,60,0,2,37,0,0,0,0,1,0,0,1,1,1
3,61,0,0,38,0,0,0,0,1,0,0,1,1,1
4,55,0,4,28,0,0,0,0,1,1,0,1,-1,1
2,32,0,1,12,0,0,0.333333,1,1,0.666667,1,-1,-1,1
3,44,0,0,26,0,0,0,1,1,1,1,-1,-1,1
3,46,0,1,18,0,0,0.8,1,1,0,1,-1,-1,1
2,48,0,0,30,0,0,0.5,1,1,0,1,-1,0,1
4,61,0,0,28,0,0,0,0,1,0,0,1,1,1
2,52,0,0,26,0,0,0,0.974359,1,0,1,-1,1,1
10,176,0,1,38,36,2,0,0.727273,1,0,0,0,1,1
3,119,6,23,92,0,2,0,0,0,0,0,1,1,1
3,66,0,0,41,0,0,0,0,1,0,0,1,1,1
3,47,0,0,20,0,0,0,0,1,0,0,1,1,1
5,50,0,0,26,0,0,0.923077,1,1,0,1,-1,-1,1
2,58,1,0,9,0,0,0,0,0,1,0,1,-1,1
4,76,1,0,39,11,0,0,0.2,1,0,0,0,1,1
3,48,0,0,28,0,0,1,1,1,0,1,-1,-1,1
4,51,0,10,31,0,1,0,0,1,0.960784,1,1,-1,1
2,48,0,10,17,13,0,0.74359,1,1,0,1,-1,-1,1
3,91,3,15,41,31,0,0.785714,0.941176,1,0,1,-1,-1,1
2,47,0,0,23,0,0,0,1,1,1,1,-1,-1,1
3,59,0,0,31,0,0,1,1,1,0,1,-1,-1,1
4,38,0,10,18,0,0,1,1,1,0,1,-1,-1,1
2,43,1,0,19,0,0,0,0.2,1,0.058824,0,0,1,1
3,58,0,0,30,0,0,0,0,1,0,0,1,1,1
3,53,0,0,19,0,0,0,0,1,0,0,1,1,1
2,71,1,7,51,0,0,0,0,1,1,0,1,-1,1
4,53,1,0,26,0,0,1,1,1,0,1,-1,-1,1
3,51,0,0,23,0,0,1,1,1,0,1,-1,-1,1
3,49,0,0,21,0,0,1,1,1,0,1,-1,-1,1
3,62,1,4,33,0,0,1,1,1,0,1,-1,-1,1
3,46,0,0,23,0,0,1,1,1,0,1,-1,-1,1
2,75,1,0,56,0,0,0.375,1,1,0,0,-1,0,1
2,81,1,0,53,0,0,0.75,0.058824,1,0,0,1,-1,1
2,58,2,0,33,0,0,0.913043,1,1,0,1,-1,-1,1
4,42,1,0,9,0,0,0,1,1,0,1,-1,1,1
2,26,0,0,9,0,0,0,1,1,0,1,-1,1,1
3,46,0,0,27,0,0,0,0,1,0,0,1,1,1
3,70,1,1,40,6,1,1,1,1,0,1,-1,-1,1
3,168,3,47,41,108,0,0.785714,0.941176,1,0,1,-1,-1,1
6,60,0,0,11,0,2,0,0.1,1,0,0,1,1,1
2,44,1,0,26,0,0,1,1,1,0,1,-1,-1,1
5,51,0,0,27,0,0,0.375,0,1,0.1875,0,0,0,1
5,50,0,5,28,0,1,0.818182,0.153846,1,0.090909,0,0,-1,1
2,61,0,0,33,0,0,0,0,1,0,0,1,1,1
3,49,0,0,25,0,0,0,0,1,0,0,1,1,1
3,53,0,0,29,0,0,0,0,1,0,0,1,1,1
3,61,0,2,40,0,0,1,0.142857,1,0,0,0,-1,1
4,60,1,0,31,0,1,0.471698,0.976744,1,0.037736,1,-1,0,1
3,68,1,0,38,0,0,0,1,1,1,1,-1,-1,1
4,70,0,0,41,0,0,0,0,1,0,0,1,1,1
2,65,1,0,37,0,0,0,0,1,0,0,1,1,1
3,54,1,0,30,0,0,0.785714,1,1,0.214286,1,-1,-1,1
4,39,0,0,17,0,0,0.888889,1,1,0.111111,1,-1,-1,1
2,72,1,0,41,0,0,1,1,1,0,1,-1,-1,1
3,57,0,5,18,19,0,0,0.642857,1,0,0,0,1,1
3,54,0,0,17,0,0,0.044444,1,0,0.955556,0,-1,-1,1
2,42,1,0,16,0,0,1,1,1,0,1,-1,-1,1
4,71,0,14,20,33,0,0.857143,1,1,0,1,-1,-1,1
4,62,0,0,43,0,0,0.923077,1,1,0,1,-1,-1,1
2,43,0,0,24,0,0,0,0,1,0,0,1,1,1
2,39,0,0,17,0,1,0.75,0.222222,1,0.125,0,0,-1,1
3,37,0,2,20,0,0,0.857143,1,1,0.142857,1,-1,-1,1
3,40,0,0,16,0,0,0.923077,1,1,0,1,-1,-1,1
3,59,0,0,35,0,1,0.909091,0.285714,1,0.090909,0,0,-1,1
3,53,1,0,35,0,0,1,0.672414,1,0,1,0,-1,1
3,59,1,1,41,0,0,0.785714,0.941176,1,0,1,-1,-1,1
3,33,0,2,8,0,0,0.961538,0,1,0.038462,0,1,-1,1
3,132,1,15,18,94,0,0,0.642857,1,0,0,0,1,1
4,50,1,0,26,0,0,1,1,1,0,1,-1,-1,1
2,44,0,0,21,0,0,1,1,1,0,1,-1,-1,1
3,56,0,0,32,0,1,0.909091,0.285714,1,0.090909,0,0,-1,1
3,37,0,0,18,0,0,0.857143,0,1,0.142857,0,1,-1,1
2,34,2,0,0,0,0,1,0,0,0,0,1,-1,1
2,47,0,0,31,0,0,1,1,1,0,1,-1,-1,1
2,44,0,0,28,0,0,1,1,1,0,1,-1,-1,1
2,57,1,0,8,0,0,0,0,0,1,0,1,-1,1
2,67,0,0,35,0,0,1,1,1,0,1,-1,-1,1
2,64,0,3,40,0,0,0.666667,1,1,0.333333,1,-1,-1,1
2,89,4,33,63,0,0,0,1,1,0,1,-1,1,1
5,46,0,0,22,0,0,0,0,0,0.2,0,1,1,1
3,44,0,0,25,0,0,0.857143,0,1,0.142857,0,1,-1,1
2,48,0,0,32,0,0,1,1,1,0,1,-1,-1,1
2,45,0,0,21,0,0,0,0,1,0,1,1,1,1
4,49,0,0,27,0,0,0,0,1,0,0,1,1,1
2,48,0,0,26,0,0,0,1,1,1,1,-1,-1,1
2,72,0,0,44,0,0,1,1,1,0,1,-1,-1,1
5,61,0,5,39,0,0,0.923077,1,1,0,1,-1,-1,1
2,43,0,4,25,0,0,0,0,1,1,0,1,-1,1
2,43,0,0,20,0,1,0.923077,1,1,0,1,-1,-1,1
3,50,0,4,28,0,0,0,0,1,1,0,1,-1,1
2,70,0,4,40,0,0,0,0.25,1,1,0,0,-1,1
3,156,4,49,95,36,0,0,0.041667,1,0,0,0,1,1
3,59,0,0,35,0,1,0.909091,0.285714,1,0.090909,0,0,-1,1
3,79,1,1,25,31,1,1,1,1,0,1,-1,-1,1
3,155,4,49,95,35,0,0,0.041667,1,0,0,0,1,1
2,62,0,0,33,4,1,1,1,1,0,1,-1,-1,1
3,66,1,0,31,0,0,1,1,1,0,1,-1,-1,1
4,55,1,0,30,0,1,0.471698,0.976744,1,0.037736,1,-1,0,1
3,48,0,0,18,0,0,0.972222,0.035294,1,0.027778,0,1,-1,1
3,67,0,1,40,6,0,0,0.642857,1,0,0,0,1,1
3,60,0,1,40,0,0,0,0.642857,1,1,0,0,-1,1
14,237,1,74,18,174,0,0,0.5,1,0,0,0,1,1
3,201,0,32,36,135,0,0,0,1,0,0,1,1,1
2,51,1,11,17,13,0,0.74359,1,1,0,1,-1,-1,1
3,105,0,19,83,0,0,0,1,1,1,1,-1,-1,1
3,53,1,0,30,0,0,1,1,1,0,1,1,-1,1
